gene,CC1_1,CC1_10,CC1_11,CC1_12,CC1_13,CC1_14,CC1_15,CC1_16,CC1_17,CC1_18,CC1_19,CC1_2,CC1_20,CC1_3,CC1_4,CC1_5,CC1_6,CC1_7,CC1_8,CC1_9,CC2_1,CC2_10,CC2_11,CC2_12,CC2_13,CC2_14,CC2_15,CC2_16,CC2_17,CC2_18,CC2_19,CC2_2,CC2_20,CC2_3,CC2_4,CC2_5,CC2_6,CC2_7,CC2_8,CC2_9,F1,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F2,F20,F3,F4,F5,F6,F7,F8,F9,GC1,GC10,GC11,GC12,GC13,GC14,GC15,GC16,GC17,GC18,GC19,GC2,GC20,GC3,GC4,GC5,GC6,GC7,GC8,GC9,Viv1,Viv10,Viv11,Viv12,Viv13,Viv14,Viv15,Viv16,Viv17,Viv18,Viv19,Viv2,Viv20,Viv3,Viv4,Viv5,Viv6,Viv7,Viv8,Viv9
ENSMUSG00000016559,0.41159689117466824,0.5001360779563077,0.11948491120324377,0.4444202207356642,0.46776461691989185,0.13917651676166456,0.358555950353254,0.48162894912714654,0.46486951965692763,0.34722631822444405,0.13535006474441183,0.5015637736878582,0.48550931706288847,0.5019894313410515,0.47762918584756686,0.4017005746668107,0.5022766621027004,0.12505437671981828,0.21299206268053011,0.5029020591163208,0.9432213164675669,0.4966309875217117,0.46656743336064976,0.6585552558746706,0.21974157143640094,0.40744152310334486,0.44719628768429387,0.4869782608562976,0.19445572373099348,0.4570326746153404,0.34253522246769325,0.43793025848873707,0.42885084916165755,0.4215964897216568,0.9441996280650106,0.3428241140885128,0.6306038435568132,0.4454328966336268,0.41363640052679446,0.42865936701179036,0.40362529765969485,0.43168757871350855,0.68139779174177,0.42602377918749956,0.22815305949683717,0.1584876618165832,0.38627075021832713,0.3186864013593804,0.06137990243257718,0.2026231762420494,0.08284274569902594,0.5073126457571726,0.20964679902817895,0.45800017291124173,0.4961641314373431,0.4151821133946834,0.40404416680674954,0.21929493477418385,0.5073859943606986,0.24107695052522615,0.9403738311145423,0.39540522421426616,0.8932669096173242,0.30119559791492484,0.14610463981574723,0.9454474110033176,0.2139291111961228,0.34631515819995684,1.0,0.568407361914272,0.33987589151093944,0.9999999332572085,0.0,0.342484883577803,0.14927037857555991,0.4593649309271982,0.9468821492384726,0.22479291213127411,0.9463507447677475,0.5790583830285341,0.3430135958257976,0.4861580618812038,0.2329334488154292,0.9473969348557872,0.3430919808267243,0.14302159089020508,0.34371127635947496,0.6131040303793552,0.3435737302170544,0.34313197732920053,0.581280257673032,0.34310026501551033,0.3429407975783108,0.44487217460934775,0.4597629059426787,0.6204852620833002,0.441772959367459,0.5663139396310326,0.5137110879478597,0.9459583573254576
ENSMUSG00000023004,0.2610426156531023,0.299687267314573,0.040527441802401955,0.39152155582531745,0.2724567516317352,0.0472065311554272,0.22346978019761712,0.28411927483935384,0.3518193032038347,0.17106126536324143,0.045908657558859776,0.30088822920395375,0.2873833975124249,0.30124628772308437,0.2807547181210237,0.25403232009637244,0.30148790306911033,0.04241651873538401,0.3020648575604623,0.30201398013335634,0.5197568321573409,0.44430057681592827,0.4303010120936036,0.20090328086995415,0.3031728691215924,0.48586175797106795,0.3934335797467421,0.42134421291300833,0.18189849894183097,0.42662991708337017,0.3517486701300035,0.38705157606802343,0.4127376941049846,0.3777394046720494,0.5280315477982068,0.3496241913567749,0.4680904657509169,0.39221903919923623,0.4061369473655225,0.3824710802649093,0.25539574425870987,0.24210914533852132,0.45216262004519514,0.2712622512976869,0.41149908364008925,0.34797835672851246,0.55382730217503,0.30804661650310994,0.012957926959014543,0.23028936314382964,0.2806993103621913,0.30572411692820545,0.4877147938159281,0.40087478609389005,0.29634610974820963,0.26358229467194794,0.2556924603669828,0.27585054293121464,0.30578581696381346,0.0817695890127288,0.49567234655032644,0.48597451979211853,0.09723448572502402,0.19986767252527782,0.3369648219913637,0.5385854950507928,0.397288317461701,0.323951417982018,1.0,0.47772436940742136,0.37130511192843585,0.9999994354788169,0.0,0.3521188570628618,0.3397804492104369,0.40181476701717184,0.5507207400443158,0.3040021063433767,0.5462260362127093,0.4842539689134444,0.34823076247284296,0.43942369500910977,0.4158021081309864,0.555074878961218,0.3476543273719009,0.33422273961151366,0.3431000927771023,0.2359870372471737,0.34411159272674774,0.34736019727469314,0.25174797486344036,0.34759340631375674,0.3487661131731334,0.393443136027552,0.40208887342879984,0.2323314325679091,0.3913457348063373,0.24164495673086026,0.18315880210513683,0.5429071605963112
ENSMUSG00000020044,0.42110928443456136,0.4218313567591297,0.08230835232318139,0.4125666947112517,0.36912023453511406,0.0689786671139409,0.36294250143238815,0.3916958145717657,0.40441446042742707,0.1728452196983372,0.07156887748083657,0.4241561033660194,0.398014298260375,0.42484921056182395,0.3851829169654487,0.4102565943065429,0.4253169143755861,0.07853825740129165,0.34930214026520084,0.4263352613197168,0.872470261660771,0.24901658754570372,0.280505003868093,0.4991687067916832,0.3417068844913659,0.6782868080631003,0.418602240351564,0.18316386229843762,0.18345072880771643,0.5562717548147622,0.3248516520218104,0.39845663754401817,0.3200091655900805,0.6209619585478835,0.874667632474502,0.31525397006581096,0.7111788757797135,0.4147683893079957,0.5032766694314865,0.48729255830003476,0.4123673212833386,0.310375244056065,0.7169835693556461,0.43693037756457265,0.39181170683003447,0.21230395089680223,0.27870180959255686,0.32789232521667433,0.0370475526409324,0.025849088378672835,0.4957598140039918,0.4335171111362579,0.6471665985496733,0.4420913505159019,0.4153637537617589,0.4250409802087433,0.41282666967357684,0.1545049696844804,0.4336365461905198,0.0,0.8660745680764247,0.6763930662307751,0.7602684274836227,0.4079813944028122,0.2587054854515825,0.8774702587723722,0.004554313612936678,0.1992729977518768,1.0,0.17383837186048323,0.41320109139376626,0.9999998500900302,0.1631903428174608,0.3265240323207395,0.24684286125169494,0.44505851933629126,0.8806928025217367,0.33602258568295684,0.8794992230146464,0.7052882999475791,0.3089589261120614,0.2599858775010764,0.3883920430206668,0.8818490546747025,0.3063547858227665,0.27025825514245133,0.2857802826812455,0.5845601471051122,0.2903498999151485,0.3050260047766765,0.5646013988491198,0.306079564931949,0.3113774608703545,0.5107922001861559,0.44592377093651736,0.5891893953956179,0.5063000449641717,0.396556921124332,0.6363878861600383,0.8786178875427832
ENSMUSG00000021983,0.20876728020278013,0.3196518664248484,0.30577329493338445,0.5045493034448215,0.3194961981494206,0.3078191542741369,0.18679679720282885,0.3195628691187115,0.2813209644137987,0.3189165521130612,0.30742160504544586,0.31965873194544125,0.31958152907922127,0.31966077885313937,0.31954363500842065,0.20466805326165016,0.31966216009191833,0.30635193454792875,0.336165817660941,0.31966516750868157,0.3055212412922361,0.5480616035394966,0.5707348484645884,0.31714496133252373,0.32641387382550374,0.5354318398282164,0.514764864025562,0.36545916522400357,0.20923344366821084,0.8297446929808234,0.45039515124999263,0.48066709753010867,0.5991798336017481,0.4089333120942751,0.30605335693727714,0.4269425956117278,0.6577669489957821,0.5082758173134438,0.769196419469347,0.7813910915873127,0.2054653071025493,0.3193227104494427,0.3205235199580123,0.2147431488981586,0.5550422575158899,0.4471294085752415,0.5885915325442377,0.6215425060520006,0.06370129384784429,0.23384112843210136,0.5242104406596391,0.3196863771913472,0.0,0.5545217380799621,0.3196327660801342,0.21025234179135754,0.20563881001053042,0.31882716022557417,0.3196867299110036,0.3184060997430276,0.3039724591768766,0.5028494861328133,0.2783504283393734,0.30536665527571,0.4597475217960281,0.30673204134092047,0.39063540530622465,0.14353560018901312,0.33640386181047033,0.4939295036647118,0.6662827115983645,0.33640382550824965,0.29335941019763245,0.4544817205058592,0.45652168160160284,0.5595438677504792,0.307512413017449,0.31911550700625724,0.30722337562541935,0.9999999999999996,0.41156024920272327,0.5559600445174786,0.5560565563920006,0.30779241121181883,0.4051968642411744,0.4628891022927024,0.3549217371981747,0.4747472289218951,0.36608789199628133,0.4019499019478451,0.4970559914495619,0.40452434422183003,0.41747009506362853,0.8049568320095263,0.561008363368018,0.46957291641141524,0.8004520414935442,0.332391152688105,0.3934970430956565,0.30700995129568054
ENSMUSG00000041488,0.17714249646840602,0.27640490388235756,0.4142894222830023,0.6265501852290266,0.2697604766768764,0.3833479519346683,0.15031397308384337,0.27260621002206226,0.2350310125194301,0.2450193026454208,0.38936046580916633,0.276697946582815,0.2734026776961816,0.2767853152464634,0.2717852357719217,0.17213686205204026,0.27684427100026165,0.4055381068239404,0.382048689430622,0.27697263730806754,0.8631914067733734,0.6258435887440105,0.6378037782264742,0.6483549773910555,0.3903407481772881,0.5304392955753447,0.6288339809213196,0.5784259726278113,0.5704831496632428,0.7122596081586443,0.6294111907290117,0.621211067658396,0.6528085741077112,0.2739140115753689,0.8655486546885546,0.6230241771776951,0.523905946914071,0.6273832864820773,0.7033496781541665,0.37112105865561096,0.17311040201991637,0.2623554585999346,0.3136099055668171,0.18443972944400297,0.2524067119022394,0.3648269350470063,0.28532506303288074,0.103358296124902,0.0,0.13986086603993675,0.2221547147305536,0.2778779353987419,0.2920093228792633,0.6377220470227188,0.27558963918115564,0.17895592995353937,0.173322269315873,0.1386838590984913,0.27789299061840605,0.2232315388558319,0.8563303729989957,0.5159302411559037,0.7428259509109025,0.4745443491800958,0.3414715883328774,0.8685551954855857,0.4693938390309904,0.5458417861316021,1.0000000000000002,0.5972887800377549,0.68820549846987,0.9999998391828268,0.6020363698896951,0.6305241173378727,0.3474424189053169,0.6388447967746304,0.8720122062401213,0.3965465351917698,0.8707317838429955,0.7373133839387946,0.6188349853266774,0.6300100347478719,0.25340193598761873,0.8732525854059732,0.6171019961118328,0.33565671724665963,0.6034101868834222,0.7151734904977876,0.606451151079889,0.6162177260779831,0.7120324404866256,0.6169188435998706,0.6204444587752004,0.41059608895007427,0.6391722001272199,0.7159020281900347,0.40305010317145745,0.611228031177115,0.4989736478001437,0.8697863238456919
ENSMUSG00000032076,0.7125845724710794,0.5818512699956917,0.6208831051208483,0.6175445204103085,0.598046919801366,0.6355519002693687,0.7561141132208846,0.5911105053786239,0.553461814455259,0.658353004585341,0.6327014754718477,0.5811369846543154,0.5891691323854882,0.5809240253973802,0.5931116126288898,0.7207062631128832,0.5807803220030894,0.6250319465399495,0.7001346428952285,0.5804674318616554,0.596020080622675,0.5976442440722589,0.6081375825001684,0.5960135318690375,0.695000748028776,0.34448211958753466,0.6180770602937028,0.5821731645097541,0.5694113910596479,0.64795660857253,0.6302080869644693,0.6162995346797168,0.6213021232003287,0.6248365405008465,0.5944694122151906,0.6278018916898283,0.5667098280808591,0.6177387845669722,0.6495868664838302,0.6980834448988014,0.7191266850237064,0.6160964936577706,0.4911648707521332,0.7007447408255238,0.686462866274243,0.5953561091056259,0.563864999505845,0.7380885286393409,1.0,0.628912218851715,0.7991304268094981,0.5782607870459497,0.0,0.6201495966861711,0.5838384603420173,0.7096422589618091,0.7187829282704666,0.7880141186563705,0.5782240902686524,0.7114602148041302,0.6005334745037723,0.3235195293430991,0.675200089036852,0.5138804239957052,0.6287138281545961,0.5924916194680883,0.4460064356619762,0.598724780277983,0.5060232830764317,0.5725915246368108,0.6523578106694824,0.5060233888667939,0.5318756506205204,0.6306273625344594,0.6201858755978503,0.620411401638331,0.5902174940666541,0.6911585347655432,0.5910597943383699,0.6433724966712017,0.6262236871728822,0.601299698530086,0.682756351651448,0.5894015354339619,0.6255708138970922,0.6370190286028808,0.6204126650373807,0.6636358274815133,0.6215582949348437,0.6252376806792181,0.6623222400703096,0.6255018144022139,0.6268300280511943,0.6921856797365927,0.6204877461834228,0.6639405020131898,0.6933130874094346,0.564893337598795,0.7332418939056085,0.5916817462929845
ENSMUSG00000028524,0.3130507327322716,0.3184477213502055,0.3018845001153682,0.14869802896608247,0.3192135366729806,0.3055593971002324,0.31283273878875645,0.3188855465945465,0.3773305540237068,0.3220651248672349,0.30484529499519014,0.31841394619046676,0.31879374829048307,0.3184038763591204,0.31898016944779156,0.3130100596780532,0.31839708130843686,0.3029238877860913,0.21463986092783524,0.3183822862204021,0.27601949133219583,0.18866591979028227,0.1989601890289962,0.18602480376879502,0.215860114036804,0.47801858757699883,0.14615002245823921,0.1914604131599737,0.2566529480535904,0.1359420427671485,0.24085559511242696,0.15465482552280457,0.2118749851448835,0.2607502216029104,0.2775802683244577,0.24069417488920342,0.17070140505719164,0.14776854677919993,0.1753536802014694,0.010610200236014115,0.31301797013267363,0.3200670152548619,0.31415959244267144,0.3131100260660976,0.1247672319587143,0.17691762597059682,0.05257715464152479,0.0,0.3116113694540268,0.45383951761132124,0.19110998424774306,0.3182779444723361,1.0,0.13623370185875106,0.31854168613919187,0.31306546770337157,0.31301969165072685,0.18570632568783824,0.31827620925610894,0.32457631249004537,0.2714766752842045,0.5097824494486588,0.19632331980803963,0.29486838801221094,0.17924090549564156,0.27957095401860177,0.16651580449490266,0.23874352945977284,0.36660296508421353,0.16408847565253137,0.24234151497208445,0.36660285860421926,0.279585925292972,0.24088372232089308,0.17864695548555384,0.13498106192944215,0.28185990411711775,0.21677335297171432,0.281012113010828,0.025120708939406322,0.24058830063697512,0.1922520265986401,0.12258470150977624,0.2826811818670203,0.24054450246688253,0.17981934139302913,0.240198466736063,0.2196207526044915,0.24027532160970064,0.24052215414006167,0.22226711392106469,0.240539873618184,0.24062897716932405,0.012174413167597323,0.13461578149919023,0.2190069534100892,0.011875400641238073,0.1819775029225503,0.19388169485369475,0.2803861066406912
ENSMUSG00000119895,0.136457991574004,0.12321393590032095,0.3447082771228907,0.42869690007564876,0.10781739239809758,0.2888834101030018,0.12211303952102023,0.11441155859029202,0.16128839515642968,0.05048685802831058,0.2997312393664603,0.12389297783216423,0.11625714268858388,0.12409542950918523,0.11250918757085089,0.13378152725025932,0.1242320424631675,0.3289190784761775,0.20877878326840577,0.12452949435499085,0.42271393911703325,0.4183104066817073,0.4421883094349214,0.3595532267947756,0.20994442774512195,0.8387871358566266,0.434268360964258,0.31382218627868985,0.4298478522314291,0.6192728580880116,0.4143702026744452,0.4156717924336472,0.47214461216819537,0.19938893300389965,0.42272334569528597,0.40041707827793066,0.4523709611261641,0.4307293021260104,0.59095111927179,0.514912964692329,0.13430206965807898,0.09065839893928838,0.2094257957371679,0.14035975149026628,0.4104501446764227,0.21775908770707758,0.6543543785958936,0.38037243680009314,0.04174161147507904,0.1029871989096438,0.1863019130286394,0.12662726155214662,0.9999999999999998,0.45595134811868376,0.12132479511365864,0.1374276169247038,0.13441535305271568,0.33950550846413957,0.1266621476811275,0.0,0.42268656021866713,0.8485973379571471,0.4222336217638152,0.473914995111027,0.2126095693240857,0.422735343271398,0.24081458762788688,0.23180376709048756,0.4232598726735113,0.3613022007143758,0.5428127499031168,0.42325987203177173,0.6834429353515035,0.4168015116567826,0.2139260516769641,0.4586903656024193,0.42274913844413897,0.21081679751216154,0.4227440289291841,0.6989105761900609,0.39126533395353263,0.42662850169622096,0.4178241278737977,0.4227540881669117,0.3874794309022449,0.21132747379710765,0.3575681874325993,0.4832786958799557,0.3642115038085134,0.38554764702809446,0.4902128213743708,0.38707931435913573,0.39478140340597623,0.534747654789575,0.45948908633733826,0.4816703891775785,0.530956086087015,0.33491992869294984,0.31173685037696375,0.4227402560789072
ENSMUSG00000037852,0.4664824559953736,0.4223686124085918,0.2600842283571547,0.4025394825847927,0.39011154784716245,0.24455999833026343,0.43964608735421534,0.4039268853324684,0.3384143275537814,0.26999921560581186,0.24757665033085619,0.42379126285167495,0.4077935405595686,0.4242154162868464,0.39994125668893277,0.4614753578202367,0.4245016320128564,0.25569344043741765,0.25679726341279524,0.42512481895589205,0.8715522755883597,0.45946320308368255,0.4792920740529986,0.5848801319827696,0.24976530653637033,0.4246949288779675,0.410594033576401,0.3042449982648991,0.22155097477167277,0.6756733796282239,0.37909151899712135,0.3837093416628349,0.5041686165096391,0.511580761363457,0.8737654635426979,0.359128879343542,0.6973875921901799,0.4054776860968294,0.6338835068176758,0.6398822975121549,0.4624491824728397,0.354162001136888,0.6029897711976719,0.47378182284409925,0.244664753487344,0.3136293700024594,0.08391605459425899,0.5277882839253114,0.2892881591233869,0.017976067991109845,0.39239296639103394,0.4295198191651098,0.0,0.44194069994944696,0.41841070222490706,0.46829641976876796,0.4626611117235032,0.18946588727481825,0.42959290856434224,0.16422496577579282,0.8651105444467321,0.39885119050449785,0.7585427888400151,0.46421748899023924,0.3265229178706196,0.8765882637383673,0.25590218665359576,0.11789496811484401,1.0000000000000002,0.4121220118575706,0.5628533929437418,0.9999998490109467,0.3542822987358605,0.38256997613128374,0.32322666238185604,0.44590044344055896,0.8798340040403022,0.244502581318986,0.8786318328950726,0.7931820584562603,0.34603554132418884,0.4663707792832339,0.2398048206129157,0.880998579141205,0.340619075719172,0.32973307439773175,0.297825264239632,0.6594719640582166,0.30732981154734623,0.3378552857412159,0.6482184838746198,0.34004663171720206,0.35106595784463657,0.6564078014334148,0.44705513823535004,0.662082105397442,0.6532488116455893,0.5166309769218825,0.5870593818771372,0.8777441533837811
ENSMUSG00000040249,0.4954099061277719,0.658398582530181,0.4618777690075341,0.6242177145706179,0.6193470596143207,0.44309229357868934,0.4203792583923572,0.6360723870963161,0.6446317936428362,0.4739348976964882,0.44674266734514007,0.6601208925771328,0.6407534942355375,0.6606343874601497,0.6312472466062153,0.4814107759034557,0.6609808901607248,0.4565645883578909,0.6167229294217401,0.6617353419224613,0.7631669202740434,0.5439633189592817,0.5620847002077887,0.7072598268135958,0.6093163175683894,0.911807778647645,0.628569707651082,0.4895972026423186,0.5166575061769577,0.7348656007669294,0.5690561503025775,0.6140435108090551,0.5848190914244663,0.8260547884267552,0.7649488894790647,0.5615176261968389,0.8563296469353114,0.6258052694034946,0.6991522739133722,0.6203435936210753,0.4841334503249667,0.5758252895382631,0.8770648318446064,0.5158178916507589,0.8514995147127488,0.7677242399349716,0.9515608778444831,0.46317475643233585,0.0,0.363122530347459,0.7595430232577867,0.6670560818508771,1.0,0.6455067753154669,0.65360699897047,0.5004814893477765,0.48472597419300495,0.4625115414113244,0.6671445664165943,0.3458809164274035,0.7579802995449242,0.9171744937653108,0.6721762636214583,0.7090028783609442,0.7663849802555804,0.7672216937434978,0.7737203931935239,0.47042007164106714,0.8665878199350772,0.5006987389287607,0.638450445871797,0.8665876983648133,0.575864455205723,0.5703697257320655,0.7667273640675624,0.6476462833143217,0.7698350322329864,0.6037732001032233,0.7688670927700206,0.8352876784827554,0.5565731676484534,0.5502760748397796,0.8545246807731439,0.7707727008854278,0.5545277389256041,0.7660515395885694,0.5383674422407363,0.655102039616645,0.5419566599111805,0.5534840444175841,0.6531625741694596,0.5543115659653683,0.5584728120271217,0.6435142710921801,0.6482701819974654,0.6555518808086237,0.639085000199324,0.7210476127873926,0.7130938025063283,0.7681523692193392
ENSMUSG00000036371,0.17845409742541582,0.29806661732280676,0.6290293414185173,0.6084819390886793,0.35129822198666705,0.6444199051909822,0.2135369055294098,0.328499725182498,0.17649449691866165,0.5495113040527585,0.6414292270759303,0.2957189156025573,0.32211885124933304,0.2950189644977421,0.3350769327236746,0.184999806600344,0.2945466424627805,0.6333823239093092,0.5319914272170153,0.293518240113268,0.39237372005940274,0.5276897726029459,0.5805274297086088,0.6127508762563442,0.5335153716826204,0.3998666804369472,0.6097945753768421,0.4604066828033993,0.550494876944578,0.7390019114180062,0.7036216366692358,0.6054132234878801,0.6468155316551297,0.21815466007775763,0.39206127559490134,0.6928050047781008,0.33360425347055433,0.6089607730492472,0.7627786373884402,0.5311527997513249,0.18372673929861474,0.41062327478810856,0.0,0.1689117375831178,0.4301583994949835,0.7896328126636425,0.35132590925439455,0.4280586951251286,0.4100977149880385,0.3902542798980946,0.5026055358151069,0.2862654749650589,0.0860567556966858,0.6149030875505266,0.30459808300505303,0.17608272804155714,0.1834496871634296,0.38153134672480143,0.2861448605800253,0.7240632394852384,0.3932831246280759,0.3807705692226881,0.40832771461347894,0.2988744494862272,0.7426466400762886,0.39166276976813624,0.9999999999999996,0.5620939133242371,0.3742402486605796,0.40154050102567496,0.803191862881746,0.3742402699762992,0.5356423324077437,0.7055064169899876,0.7546587278949967,0.6155484001202359,0.3912045558199893,0.5346558936041813,0.39137427105767353,0.6721442861673084,0.6857104611686764,0.5460962740738524,0.4277750482546223,0.39104014816402866,0.6827755830354655,0.7309483107911594,0.6595880229719939,0.6082338805379484,0.6647380026992987,0.6812780406595703,0.6309412727673421,0.6824654078204113,0.6884361610112326,0.5463514885639,0.615736578740121,0.6029671095304928,0.5434461307015299,0.6930888620356893,0.4524819951551414,0.39149958827215164
ENSMUSG00000022521,0.3896340166878769,0.4671246107717137,0.45042505342016326,0.7038583163475772,0.4661884143691835,0.45191618408485845,0.37336934370427893,0.466589376745312,0.4671755101615341,0.4627023955738362,0.45162642914725404,0.4671659003386654,0.46670159863414956,0.4671782105387883,0.46647370189241927,0.38659937308522224,0.46718651737441275,0.45084679662404215,0.6536437845630997,0.4672046041216759,0.5748176919164423,0.7255646450441801,0.7778724682046168,0.643912802501398,0.6452617074655442,0.5354318398282168,0.7099643796367565,0.5593932088908118,0.4675965906149155,0.9991347965843179,0.7875853100438753,0.6895834011681429,0.8434958607658283,0.6212045991346377,0.5768434029212507,0.7646942527694491,0.734246095066331,0.7060857349361089,0.9988271023692419,0.7215888988542855,0.3871895773609849,0.465145051101002,0.4723667765229451,0.3940579317253145,0.7311056452712323,0.9049920585784721,0.6395193253569005,0.5180124708001372,0.2822421660348282,0.4608881528207833,0.8152735636465387,0.46733216016066864,0.0,0.7337279300789874,0.46700974039135273,0.3907334026730993,0.3873180209668912,0.45589874809548486,0.46733428143343647,0.45963251077441125,0.5689216334104156,0.5028494861328139,0.47138112634814666,0.45507537696385236,0.8903052011709301,0.5794270865209803,0.9707482739392921,0.4880725547226268,0.6923847373963445,0.6006803456460039,0.9983041154907153,0.6923845991974235,0.44137715661281796,0.7915740391331403,0.8940599190218521,0.7367297664806484,0.5823978833913914,0.638988550606,0.5812975469677355,1.0000000000000004,0.749680188712009,0.7437865738101946,0.7283367061130024,0.5834638084942281,0.7434691551743091,0.8866485574254168,0.6943977093851498,0.7381441509451226,0.7052965254016662,0.7402999312751775,0.7684458307547971,0.7428127365511765,0.7554485417295491,0.7516012336118284,0.7376051274416785,0.7311159547045957,0.7458641220865392,0.711717483898029,0.6324404609731502,0.5804850619046205
ENSMUSG00000042453,0.9079185589223718,0.5883417344392284,0.060986467397440326,0.41771231766102435,0.5148238401987967,0.05110982196005459,0.8898160016044273,0.5463107263724093,0.7182518360552992,0.2410727764008224,0.05302904128147824,0.5915841331583217,0.5551233184019417,0.592550832013677,0.5372269790109877,0.9045410050169237,0.5932031535364455,0.05819301127118609,0.6451337939189573,0.5946234747092807,0.6613076511931533,0.4760430899619716,0.48520688630752745,0.4982256483055821,0.6364012358888982,0.3615286562696602,0.4161580495740288,0.4609383657017781,0.31840854135313273,0.43492487826791304,0.502685643679261,0.4213459264294239,0.4967034344068614,0.9190596186183523,0.6636235487549713,0.5003892882938643,0.673580202851307,0.4171453393208767,0.46785427261182233,0.5550871035073652,0.9051979015153693,0.4328903162104531,1.0,0.912842369909269,0.6147962802518693,0.5825724718777561,0.39855544525556175,0.7106561276806653,0.7883915857156283,0.3770149848721793,0.8135218209920336,0.6046402311922715,0.3836547481075643,0.4101091558209092,0.5793211609229019,0.9091421739210935,0.9053408590614808,0.5989095269003701,0.6048068110964236,0.0,0.6545669722483126,0.3628750837633835,0.543053621159332,0.5094940977902578,0.620378725330618,0.6665773494377539,0.41330575435957795,0.47263951167096074,0.7957163764904802,0.454164636275757,0.5238242594230091,0.7957162184943282,0.12091607037322727,0.5030857798291651,0.6107134980613013,0.4093450532722586,0.6699737180276026,0.6298657786662951,0.6687157565342426,0.3423309227538034,0.4988831268946041,0.4792353857629806,0.6082586475989831,0.671192338719735,0.4982600564902016,0.6297914946109076,0.49333737085553525,0.5333184552934469,0.4944307041408413,0.4979421303987567,0.5322126353268014,0.49819420673838655,0.49946178904890737,0.5321522790975789,0.40912223448675045,0.5335749400751849,0.5365364646837669,0.48060832443338225,0.6697252881622315,0.667786881599854
ENSMUSG00000025241,0.5701361378184264,0.7307632753476883,0.46004702509818074,0.5334120058625381,0.7186734621754973,0.48822034902499284,0.525249419513934,0.7238513930064332,0.6224499121971694,0.6736558613423944,0.4827457384427001,0.7312964787962988,0.7253005992479961,0.7314554497335892,0.7223575960249281,0.5617612265807856,0.7315627221931714,0.46801541323352824,0.6187990239865236,0.7317962900585393,0.7532455578605614,0.3751993120861125,0.3314608435426935,0.4804909561742724,0.622803344347658,0.43274944744036836,0.528757611283704,0.5596528256758866,0.5186374308735903,0.2257746436309784,0.3745959100872605,0.5442931717918561,0.27658823524378956,0.6869634966553192,0.7574972015663876,0.3993050075932814,0.5548695034703494,0.5317141385931916,0.1966479932598221,0.12995256859026255,0.5633900532467125,0.7051997221045592,0.7984593318362161,0.5823451154159914,0.6093963677945575,0.4454870978867857,0.6831849577018896,0.0,0.27375958273350687,0.4092776263682367,0.5415845808578341,0.7334435177943427,0.5769015421660253,0.5106436587886201,0.7292798671292519,0.5731701876930443,0.5637445277548777,0.4727630996692721,0.733470911396135,0.6340121139568167,0.7408706732018767,0.4415214594630218,0.536148735111984,0.5142482489256073,0.46121819135519737,0.7629199405891615,0.3750556133788141,0.6978963931889188,1.0,0.4796243802836635,0.1471415182818152,0.999999709942548,0.2890966626349316,0.3702903904771261,0.4571965129374553,0.5083554854742035,0.7691551685093289,0.6258001826550258,0.7668457381814967,0.30767568743929585,0.4155115099102971,0.3599625996790941,0.6116272262482666,0.7713923749734297,0.42221583253971334,0.465134822595303,0.47518460214391905,0.33920773255574543,0.4634201867032591,0.4256367606953359,0.31683715398747747,0.4229243848607925,0.4092850261157377,0.14911087698781506,0.5076882347238285,0.34439638272891876,0.14544860436555532,0.45861753529146865,0.5386945709722566,0.7651404618629737
ENSMUSG00000025860,0.16996003149155992,0.19255750863508084,0.2552653316592925,0.4877592743696401,0.17671574163288684,0.22457862743260487,0.14807878302548122,0.183500592036187,0.38174564942572153,0.1177273740511444,0.23054163542312564,0.19325618649530493,0.18539954508781653,0.1934644924891864,0.18154320994991807,0.16587745382506494,0.19360505589461283,0.24658607285021228,0.31884291323954816,0.19391110923469834,0.7474742303334053,0.5305781169059313,0.5349730636371844,0.48652212980937076,0.3294529120959479,0.4526742538549539,0.4866086377725286,0.5231419809344113,0.49029208000208435,0.4939609482543722,0.5431396718688667,0.49044926283655127,0.5404867955649315,0.20877220042602473,0.7518253155250356,0.5420148574919961,0.3560548186794315,0.4873395359516658,0.5160126708736813,0.18244376947090318,0.16667146956806375,0.15906055971966243,0.2812623660703819,0.17591162881076894,0.2615815478683816,0.28668505519928744,0.4218957902529046,0.0,0.025483239997436957,0.503445108718195,0.11425260092476597,0.19606953779091219,0.4765552802372812,0.4821305952889869,0.1906137393616511,0.17143906140670398,0.16684426778279263,0.2181617999533405,0.19610543272582684,0.06578058213373472,0.7348099101052663,0.4541274734626034,0.5252997406608868,0.3706520420417224,0.25845797815922245,0.75737488672446,0.41306374230357257,0.5284222977780733,1.0,0.5200852343835325,0.5534939136586696,0.9999997031584085,0.44146640697374373,0.5433356689244532,0.26567427413737066,0.4815649243061109,0.7637559500841912,0.3373934483533863,0.7613925046038555,0.43195384900751144,0.5412771006070863,0.532109138489867,0.2664283457719952,0.7660454824603943,0.5409719045763973,0.2514301735139838,0.5385606455831684,0.5395734827823641,0.5390961885595926,0.540816176137884,0.5411948407801761,0.5409396496614892,0.5415605443260554,0.20934061374764984,0.48139996984859174,0.5391974236907114,0.20419905456737814,0.4712825888292315,0.3327890261319515,0.7596473436612783
